"items in your cart","Items en tu carrito"
"Could not save keywords for asset ids: %ids","No se pudieron guardar las palabras clave para los IDs: %ids",module,Magento_MediaGallery
"Could not save the media assets: %assets","No se pudieron guardar los recursos multimedia: %assets",module,Magento_MediaGallery
Synchronize,Sincronizar,module,Magento_MediaStorage
"Synchronizing %1 to %2","Sincronizando %1 a %2",module,Magento_MediaStorage
Synchronizing...,Sincronizando...,module,Magento_MediaStorage
"The timeout limit for response from synchronize process was reached.","Se alcanzó el límite de tiempo de espera para el proceso de sincronización.",module,Magento_MediaStorage
"The ""%1"" file doesn't exist. Verify the file and try again.","El archivo ""%1"" no existe. Verificalo e intentalo de nuevo.",module,Magento_MediaStorage
"File %1 is not readable","El archivo %1 no se puede leer",module,Magento_MediaStorage
"File System","Sistema de archivos",module,Magento_MediaStorage
"Database (Deprecated)","Base de datos (Obsoleto)",module,Magento_MediaStorage
"Sorry, something went wrong during image resize. Please see log for details.","Perdón, algo salió mal al cambiar el tamaño de la imagen. Revisá el log.",module,Magento_MediaStorage
"database ""%1""","base de datos ""%1""",module,Magento_MediaStorage
"Parent directory does not exist: %1","El directorio padre no existe: %1",module,Magento_MediaStorage
"File system","Sistema de archivos",module,Magento_MediaStorage
"Unable to save file ""%1"" at ""%2""","No se pudo guardar el archivo ""%1"" en ""%2""",module,Magento_MediaStorage
"Wrong file info format","Formato de información de archivo incorrecto",module,Magento_MediaStorage
"The file you uploaded has no extension.","El archivo que subiste no tiene extensión.",module,Magento_MediaStorage
"The source file moving process failed.","El proceso de mover el archivo de origen falló.",module,Magento_MediaStorage
"File validation failed. Check Image Processing Settings in the Store Configuration.","Falló la validación del archivo. Verificá la configuración de procesamiento de imágenes.",module,Magento_MediaStorage
"Path ""%value%"" is protected and cannot be used.","La ruta ""%value%"" está protegida y no se puede usar.",module,Magento_MediaStorage
"Path ""%value%"" is not available and cannot be used.","La ruta ""%value%"" no está disponible y no se puede usar.",module,Magento_MediaStorage
"Path ""%value%"" may not include parent directory traversal (""../"", ""..\").","La ruta ""%value%"" no puede incluir navegación a directorios superiores.",module,Magento_MediaStorage
"Please set available and/or protected paths list(s) before validation.","Configurá las listas de rutas disponibles o protegidas antes de la validación.",module,Magento_MediaStorage
"File with an extension ""%value%"" is protected and cannot be uploaded","Los archivos con extensión ""%value%"" están protegidos y no pueden subirse",module,Magento_MediaStorage
"Unable to create directory: %1","No se pudo crear el directorio: %1",module,Magento_MediaStorage
"Unable to save file: %1","No se pudo guardar el archivo: %1",module,Magento_MediaStorage
"Cannot resize image ""%1"" - original image not found","No se pudo cambiar el tamaño de ""%1"" - imagen original no encontrada",module,Magento_MediaStorage
"Cannot resize images - product images not found","No se pudo cambiar el tamaño - imágenes no encontradas",module,Magento_MediaStorage
"Image resize: %1","Redimensionamiento de imagen: %1",module,Magento_MediaStorage
"Some exception","Alguna excepción",module,Magento_MessageQueue
"To see product price, add this item to your cart. You can always remove it later.","Para ver el precio, agregá este producto al carrito. Podés quitarlo más tarde.",module,Magento_Msrp
"See price before order confirmation.","Mirá el precio antes de confirmar el pedido.",module,Magento_Msrp
"On Gesture","Al interactuar",module,Magento_Msrp
"In Cart","En el carrito",module,Magento_Msrp
"Before Order Confirmation","Antes de confirmar el pedido",module,Magento_Msrp
"Use config","Usar configuración",module,Magento_Msrp
"Click for price","Hacé clic para ver el precio",module,Magento_Msrp
"What's this?","¿Qué es esto?",module,Magento_Msrp
"Order total will be displayed before you submit the order","El total del pedido se mostrará antes de confirmar la compra",module,Magento_Msrp
"You will see the order total before you submit the order.","Vas a ver el total del pedido antes de confirmar la compra.",module,Magento_Msrp
Price,Precio,module,Magento_Msrp
"Actual Price","Precio real",module,Magento_Msrp
"Add to Cart","Agregar al carrito",module,Magento_Msrp
"Change Billing Address","Cambiar dirección de facturación",module,Magento_Multishipping
"Ship to Multiple Addresses","Enviar a múltiples direcciones",module,Magento_Multishipping
"Billing Information - %1","Información de facturación - %1",module,Magento_Multishipping
"Review Order - %1","Revisar pedido - %1",module,Magento_Multishipping
Total,Total,module,Magento_Multishipping
"Total for this address","Total para esta dirección",module,Magento_Multishipping
"Shipping Methods","Métodos de envío",module,Magento_Multishipping
"Edit Address","Editar dirección",module,Magento_Multishipping
"Edit Billing Address","Editar dirección de facturación",module,Magento_Multishipping
"Edit Shipping Address","Editar dirección de envío",module,Magento_Multishipping
"Create Billing Address","Crear dirección de facturación",module,Magento_Multishipping
"Create Shipping Address","Crear dirección de envío",module,Magento_Multishipping
"Data saving problem","Problema al guardar los datos",module,Magento_Multishipping
"We are unable to process your request. Please, try again later.","No pudimos procesar tu solicitud. Por favor intentalo más tarde.",module,Magento_Multishipping
"Maximum qty allowed for Shipping to multiple addresses is %1","La cantidad máxima permitida para envío múltiple es %1",module,Magento_Multishipping
"We cannot open the overview page.","No pudimos abrir la página de resumen.",module,Magento_Multishipping
"Please agree to all Terms and Conditions before placing the order.","Por favor aceptá los Términos y Condiciones antes de realizar el pedido.",module,Magento_Multishipping
"Order place error","Error al realizar el pedido",module,Magento_Multishipping
"The maximum quantity can't be more than %1 when shipping to multiple addresses. Change the quantity and try again.","La cantidad máxima no puede superar %1 para envíos múltiples. Cambiá la cantidad.",module,Magento_Multishipping
"Verify the shipping address information and continue.","Verificá la información de envío y continuá.",module,Magento_Multishipping
"Verify the billing address information and continue.","Verificá la información de facturación y continuá.",module,Magento_Multishipping
"Set shipping methods for all addresses. Verify the shipping methods and try again.","Configurá los métodos de envío para todas las direcciones.",module,Magento_Multishipping
"A payment method isn't defined. Verify and try again.","No se definió un método de pago. Verificá e intentalo de nuevo.",module,Magento_Multishipping
"This payment method can't be used for shipping to multiple addresses. Change the payment method and try again.","Este método de pago no sirve para envíos múltiples. Elegí otro.",module,Magento_Multishipping
"The item isn't found, or it's already ordered.","El producto no se encontró o ya fue pedido.",module,Magento_Multishipping
"The payment method isn't selected. Enter the payment method and try again.","No se seleccionó el método de pago. Elegilo e intentalo de nuevo.",module,Magento_Multishipping
"Some addresses can't be used due to the configurations for specific countries.","Algunas direcciones no se pueden usar debido a las configuraciones por país.",module,Magento_Multishipping
"Quote address for failed order ID ""%1"" not found.","Dirección de cotización para el pedido fallido ""%1"" no encontrada.",module,Magento_Multishipping
"Exception for failed order not found.","Excepción para el pedido fallido no encontrada.",module,Magento_Multishipping
"Select Addresses","Seleccionar direcciones",module,Magento_Multishipping
"Shipping Information","Información de envío",module,Magento_Multishipping
"Billing Information","Información de facturación",module,Magento_Multishipping
"Place Order","Realizar pedido",module,Magento_Multishipping
"Order Success","Pedido exitoso",module,Magento_Multishipping
"Order Results","Resultados del pedido",module,Magento_Multishipping
"Default Billing","Facturación predeterminada",module,Magento_Multishipping
"Default Shipping","Envío predeterminado",module,Magento_Multishipping
"Select Address","Seleccionar dirección",module,Magento_Multishipping
"Add New Address","Agregar nueva dirección",module,Magento_Multishipping
"Back to Billing Information","Volver a información de facturación",module,Magento_Multishipping
"Please select a shipping address for applicable items.","Por favor seleccioná una dirección de envío para los productos correspondientes.",module,Magento_Multishipping
Product,Producto,module,Magento_Multishipping
Qty,Cant.,module,Magento_Multishipping
"Send To","Enviar a",module,Magento_Multishipping
"A shipping selection is not applicable.","Una selección de envío no es aplicable.",module,Magento_Multishipping
Actions,Acciones,module,Magento_Multishipping
"Remove Item","Quitar producto",module,Magento_Multishipping
"Remove item","Quitar producto",module,Magento_Multishipping
"Go to Shipping Information","Ir a información de envío",module,Magento_Multishipping
"Update Qty &amp; Addresses","Actualizar Cant. y Direcciones",module,Magento_Multishipping
"Enter a New Address","Ingresar una nueva dirección",module,Magento_Multishipping
"Back to Shopping Cart","Volver al carrito de compras",module,Magento_Multishipping
Loading...,Cargando...,module,Magento_Multishipping
"Billing Address","Dirección de facturación",module,Magento_Multishipping
Change,Cambiar,module,Magento_Multishipping
"Payment Method","Método de pago",module,Magento_Multishipping
"Go to Review Your Order","Ir a revisar tu pedido",module,Magento_Multishipping
"Back to Shipping Information","Volver a información de envío",module,Magento_Multishipping
"Other items in your order","Otros productos en tu pedido",module,Magento_Multishipping
"Edit Items","Editar productos",module,Magento_Multishipping
"Shipping is not applicable.","El envío no es aplicable.",module,Magento_Multishipping
"Product Name","Nombre del producto",module,Magento_Multishipping
"Check Out with Multiple Addresses","Comprar con múltiples direcciones",module,Magento_Multishipping
"Please see","Por favor mirá",module,Magento_Multishipping
"details below","los detalles abajo",module,Magento_Multishipping
Address,Dirección,module,Magento_Multishipping
of,de,module,Magento_Multishipping
"Shipping To","Enviando a",module,Magento_Multishipping
"Shipping Method","Método de envío",module,Magento_Multishipping
"Incl. Tax","IVA incl.",module,Magento_Multishipping
"Excl. Tax","IVA no incl.",module,Magento_Multishipping
"Order Review","Revisión del pedido",module,Magento_Multishipping
Item,Producto,module,Magento_Multishipping
Edit,Editar,module,Magento_Multishipping
Price,Precio,module,Magento_Multishipping
Subtotal,Subtotal,module,Magento_Multishipping
Items,Productos,module,Magento_Multishipping
"Grand Total:","Total general:",module,Magento_Multishipping
"Submitting order information...","Enviando información del pedido...",module,Magento_Multishipping
"Not all items were included.","No se incluyeron todos los productos.",module,Magento_Multishipping
"For details, see","Para detalles, mirá",module,Magento_Multishipping
"Failed to Order","Error al pedir",module,Magento_Multishipping
"section below","la sección de abajo",module,Magento_Multishipping
"For successfully ordered items, you'll receive a confirmation email including order numbers, tracking information, and more details.","Para los productos pedidos con éxito, recibirás un email con los números de pedido y seguimiento.",module,Magento_Multishipping
"Successfully Ordered","Pedido realizado con éxito",module,Magento_Multishipping
"Ship to:","Enviar a:",module,Magento_Multishipping
"No shipping required.","No requiere envío.",module,Magento_Multishipping
"To purchase these items: Return to the","Para comprar estos productos: Volvé a la",module,Magento_Multishipping
"Review page in Checkout","página de Revisión en el Checkout",module,Magento_Multishipping
"resolve any errors, and place a new order.","resolvé los errores y realizá un nuevo pedido.",module,Magento_Multishipping
Error:,Error:,module,Magento_Multishipping
"Address %1 <span>of %2</span>","Dirección %1 <span>de %2</span>",module,Magento_Multishipping
"Sorry, no quotes are available for this order right now.","Perdón, no hay cotizaciones disponibles ahora.",module,Magento_Multishipping
"Continue to Billing Information","Continuar a información de facturación",module,Magento_Multishipping
"Back to Select Addresses","Volver a seleccionar direcciones",module,Magento_Multishipping
"For successfully order items, you'll receive a confirmation email including order numbers, tracking information and more details.","Para los productos con éxito, vas a recibir un email con los detalles.",module,Magento_Multishipping
"Successfully ordered","Pedido con éxito",module,Magento_Multishipping
"Continue Shopping","Continuar comprando",module,Magento_Multishipping
"Message has been rejected: %1","El mensaje fue rechazado: %1",module,Magento_MysqlMq
"No New Relic Application ID configured, cannot continue with Cron Event reporting","ID de aplicación de New Relic no configurado.",module,Magento_NewRelicReporting
"The New Relic integration requires the newrelic-php5 agent, which is not installed. More
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.","La integración requiere el agente newrelic-php5. Más información acá <a target=""_blank"" href=""%1"">acá</a>.",module,Magento_NewRelicReporting
"""model"" value should be specified","Se debe especificar el valor ""model""",module,Magento_NewsletterGraphQl
"Store not found","Tienda no encontrada",module,Magento_NewsletterGraphQl
"You must specify an email address to subscribe to a newsletter.","Tenés que especificar un email para suscribirte al newsletter.",module,Magento_NewsletterGraphQl
"Cannot create a newsletter subscription.","No se pudo crear la suscripción al newsletter.",module,Magento_NewsletterGraphQl
"Enter a valid email address.","Ingresá un email válido.",module,Magento_NewsletterGraphQl
"This email address is already assigned to another user.","Este email ya está asignado a otro usuario.",module,Magento_NewsletterGraphQl
"Guests can not subscribe to the newsletter. You must create an account to subscribe.","Los invitados no pueden suscribirse. Tenés que crear una cuenta.",module,Magento_NewsletterGraphQl
"This email address is already subscribed.","Este email ya está suscrito.",module,Magento_NewsletterGraphQl
"Delete Selected Problems","Eliminar problemas seleccionados",module,Magento_Newsletter
"Unsubscribe Selected","Desuscribir seleccionados",module,Magento_Newsletter
Back,Volver,module,Magento_Newsletter
Reset,Reiniciar,module,Magento_Newsletter
"Preview Template","Previsualizar plantilla",module,Magento_Newsletter
"Save Newsletter","Guardar newsletter",module,Magento_Newsletter
"Save and Resume","Guardar y reanudar",module,Magento_Newsletter
"View Newsletter","Ver newsletter",module,Magento_Newsletter
"Edit Newsletter","Editar newsletter",module,Magento_Newsletter
"Queue Information","Información de la cola",module,Magento_Newsletter
"Queue Date Start","Fecha de inicio de la cola",module,Magento_Newsletter
"Subscribers From","Suscriptores de",module,Magento_Newsletter
Subject,Asunto,module,Magento_Newsletter
"Sender Name","Nombre del remitente",module,Magento_Newsletter
"Sender Email","Email del remitente",module,Magento_Newsletter
Message,Mensaje,module,Magento_Newsletter
"Newsletter Styles","Estilos del newsletter",module,Magento_Newsletter
Start,Empezar,module,Magento_Newsletter
Pause,Pausar,module,Magento_Newsletter
"Do you really want to cancel the queue?","¿Realmente querés cancelar la cola?",module,Magento_Newsletter
Cancel,Cancelar,module,Magento_Newsletter
Resume,Reanudar,module,Magento_Newsletter
Preview,Vista previa,module,Magento_Newsletter
"Add New Template","Agregar nueva plantilla",module,Magento_Newsletter
"Newsletter Templates","Plantillas de newsletter",module,Magento_Newsletter
"Convert to Plain Text","Convertir a texto plano",module,Magento_Newsletter
"Return HTML Version","Volver a la versión HTML",module,Magento_Newsletter
"Delete Template","Eliminar plantilla",module,Magento_Newsletter
"Save As","Guardar como",module,Magento_Newsletter
"Save Template","Guardar plantilla",module,Magento_Newsletter
"Edit Newsletter Template","Editar plantilla de newsletter",module,Magento_Newsletter
"New Newsletter Template","Nueva plantilla de newsletter",module,Magento_Newsletter
"Template Information","Información de la plantilla",module,Magento_Newsletter
"Template Name","Nombre de la plantilla",module,Magento_Newsletter
"Template Subject","Asunto de la plantilla",module,Magento_Newsletter
"Template Content","Contenido de la plantilla",module,Magento_Newsletter
"Template Styles","Estilos de la plantilla",module,Magento_Newsletter
"No Templates Found","No se encontraron plantillas",module,Magento_Newsletter
ID,ID,module,Magento_Newsletter
Template,Plantilla,module,Magento_Newsletter
Added,Agregado,module,Magento_Newsletter
Updated,Actualizado,module,Magento_Newsletter
Sender,Remitente,module,Magento_Newsletter
"Template Type","Tipo de plantilla",module,Magento_Newsletter
Action,Acción,module,Magento_Newsletter
"Queue Newsletter","Poner newsletter en cola",module,Magento_Newsletter
"We unsubscribed the people you identified.","Desuscribimos a las personas seleccionadas.",module,Magento_Newsletter
"The problems you identified have been deleted.","Los problemas identificados fueron eliminados.",module,Magento_Newsletter
"Newsletter Problems Report","Reporte de problemas del newsletter",module,Magento_Newsletter
"Newsletter Problem Reports","Reportes de problemas de newsletter",module,Magento_Newsletter
"Newsletter Queue","Cola del newsletter",module,Magento_Newsletter
"Edit Queue","Editar cola",module,Magento_Newsletter
"Please correct the newsletter template and try again.","Por favor corregí la plantilla y probá de nuevo.",module,Magento_Newsletter
"You saved the newsletter queue.","Guardaste la cola del newsletter.",module,Magento_Newsletter
"Newsletter Subscribers","Suscriptores del newsletter",module,Magento_Newsletter
Newsletter,Newsletter,module,Magento_Newsletter
Subscribers,Suscriptores,module,Magento_Newsletter
"Please select one or more subscribers.","Por favor seleccioná uno o más suscriptores.",module,Magento_Newsletter
"Total of %1 record(s) were deleted.","Un total de %1 registros fueron eliminados.",module,Magento_Newsletter
"A total of %1 record(s) were updated.","Un total de %1 registros fueron actualizados.",module,Magento_Newsletter
"The newsletter template has been deleted.","La plantilla de newsletter fue eliminada.",module,Magento_Newsletter
"We can't delete this template right now.","No podemos eliminar esta plantilla ahora.",module,Magento_Newsletter
"Edit Template","Editar plantilla",module,Magento_Newsletter
"New Template","Nueva plantilla",module,Magento_Newsletter
"Create Newsletter Template","Crear plantilla de newsletter",module,Magento_Newsletter
"The newsletter template has been saved.","La plantilla de newsletter fue guardada.",module,Magento_Newsletter
"Something went wrong while saving this template.","Algo salió mal al guardar esta plantilla.",module,Magento_Newsletter
"Newsletter Subscription","Suscripción al newsletter",module,Magento_Newsletter
"Something went wrong while saving your subscription.","Algo salió mal al guardar tu suscripción.",module,Magento_Newsletter
"We have saved your subscription.","Guardamos tu suscripción.",module,Magento_Newsletter
"A confirmation request has been sent.","Se envió una solicitud de confirmación.",module,Magento_Newsletter
"We have removed your newsletter subscription.","Eliminamos tu suscripción al newsletter.",module,Magento_Newsletter
"We have updated your subscription.","Actualizamos tu suscripción.",module,Magento_Newsletter
"Your subscription has been confirmed.","Tu suscripción fue confirmada.",module,Magento_Newsletter
"This is an invalid subscription confirmation code.","Código de confirmación de suscripción inválido.",module,Magento_Newsletter
"This is an invalid subscription ID.","ID de suscripción inválido.",module,Magento_Newsletter
"This email address is already assigned to another user.","Este email ya pertenece a otro usuario.",module,Magento_Newsletter
"Sorry, but the administrator denied subscription for guests. Please <a href=""%1"">register</a>.","Perdón, no se permite suscripción a invitados. Por favor <a href=""%1"">registrate</a>.",module,Magento_Newsletter
"Please enter a valid email address.","Por favor ingresá un email válido.",module,Magento_Newsletter
"This email address is already subscribed.","Este email ya está suscrito.",module,Magento_Newsletter
"Something went wrong with the subscription.","Algo salió mal con la suscripción.",module,Magento_Newsletter
"The confirmation request has been sent.","La solicitud de confirmación fue enviada.",module,Magento_Newsletter
"Thank you for your subscription.","Gracias por suscribirte.",module,Magento_Newsletter
"You unsubscribed.","Te desuscribiste.",module,Magento_Newsletter
"Something went wrong while unsubscribing you.","Algo salió mal al desuscribirte.",module,Magento_Newsletter
Sent,Enviado,module,Magento_Newsletter
Cancelled,Cancelado,module,Magento_Newsletter
"Not Sent","No enviado",module,Magento_Newsletter
Sending,Enviando,module,Magento_Newsletter
Paused,Pausado,module,Magento_Newsletter
"There are no subscribers selected.","No hay suscriptores seleccionados.",module,Magento_Newsletter
"You selected an invalid queue.","Seleccionaste una cola inválida.",module,Magento_Newsletter
"We cannot mark as received subscriber.","No podemos marcar al suscriptor como recibido.",module,Magento_Newsletter
"Duplicate template code","Código de plantilla duplicado",module,Magento_Newsletter
"Follow this link to unsubscribe <a href=""{{var subscriber_data.unsubscription_link}}"">
                        {{var subscriber_data.unsubscription_link}}</a>","Seguí este link para desuscribirte <a href=""{{var subscriber_data.unsubscription_link}}"">{{var subscriber_data.unsubscription_link}}</a>",module,Magento_Newsletter
"No such entity with %fieldName = %fieldValue","No existe tal entidad con %fieldName = %fieldValue",module,Magento_Newsletter
"Choose Store View:","Elegí vista de tienda:",module,Magento_Newsletter
"Newsletter Message Preview","Vista previa del mensaje del newsletter",module,Magento_Newsletter
"Add to Queue","Agregar a la cola",module,Magento_Newsletter
"Are you sure that you want to strip all tags?","¿Estás seguro de que querés quitar todas las etiquetas?",module,Magento_Newsletter
"Please enter a new template name.","Por favor ingresá un nombre de plantilla nuevo.",module,Magento_Newsletter
" Copy"," Copia",module,Magento_Newsletter
"Are you sure you want to delete this template?","¿Estás seguro de que querés eliminar esta plantilla?",module,Magento_Newsletter
"Sign Up for Our Newsletter:","Suscribite a nuestro newsletter:",module,Magento_Newsletter
"Enter your email address","Ingresá tu email",module,Magento_Newsletter
Subscribe,Suscribirse,module,Magento_Newsletter
"Purchase order number is a required field.","El número de orden de compra es obligatorio.",module,Magento_OfflinePayments
"Make Check payable to:","Hacer cheque a nombre de:",module,Magento_OfflinePayments
"Send Check to:","Enviar cheque a:",module,Magento_OfflinePayments
"Purchase Order Number","Número de orden de compra",module,Magento_OfflinePayments
"Make Check payable to: %1","Hacer cheque a nombre de: %1",module,Magento_OfflinePayments
"Purchase Order Number: %1","Número de orden de compra: %1",module,Magento_OfflinePayments
"Make Check payable to","Hacer cheque a nombre de",module,Magento_OfflinePayments
"Send Check to","Enviar cheque a",module,Magento_OfflinePayments
Country,País,module,Magento_OfflineShipping
Region/State,Provincia,module,Magento_OfflineShipping
"Zip/Postal Code","Código Postal",module,Magento_OfflineShipping
"Shipping Price","Precio de envío",module,Magento_OfflineShipping
"Export CSV","Exportar CSV",module,Magento_OfflineShipping
"Sorry, but we can't deliver to the destination country with this shipping module.","Perdón, no podemos entregar en el país de destino con este módulo.",module,Magento_OfflineShipping
"Store Pickup","Retiro en tienda",module,Magento_OfflineShipping
"Weight vs. Destination","Peso vs. Destino",module,Magento_OfflineShipping
"Price vs. Destination","Precio vs. Destino",module,Magento_OfflineShipping
"# of Items vs. Destination","Cant. de productos vs. Destino",module,Magento_OfflineShipping
"Weight (and above)","Peso (o más)",module,Magento_OfflineShipping
"Order Subtotal (and above)","Subtotal del pedido (o más)",module,Magento_OfflineShipping
"# of Items (and above)","Cant. de productos (o más)",module,Magento_OfflineShipping
"The ""%1"" code type for Table Rate is incorrect. Verify the type and try again.","El código ""%1"" para Table Rate es incorrecto.",module,Magento_OfflineShipping
"The ""%1: %2"" code type for Table Rate is incorrect. Verify the type and try again.","El código ""%1: %2"" para Table Rate es incorrecto.",module,Magento_OfflineShipping
None,Ninguno,module,Magento_OfflineShipping
"Per Order","Por pedido",module,Magento_OfflineShipping
"Per Item","Por producto",module,Magento_OfflineShipping
"Filesystem is not writable.","El sistema de archivos no tiene permisos de escritura.",module,Magento_OfflineShipping
"Unable to import data","No se pudieron importar los datos",module,Magento_OfflineShipping
"Something went wrong while importing table rates.","Algo salió mal al importar las tarifas de tabla.",module,Magento_OfflineShipping
"We couldn't import this file because of these errors: %1","No pudimos importar el archivo por estos errores: %1",module,Magento_OfflineShipping
"Requested column ""%1"" cannot be resolved","La columna ""%1"" no se pudo resolver",module,Magento_OfflineShipping
"Column ""%1"" not found","Columna ""%1"" no encontrada",module,Magento_OfflineShipping
"The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again.","El formato en la fila ""%1"" es incorrecto.",module,Magento_OfflineShipping
"The ""%1"" country in row number ""%2"" is incorrect. Verify the country and try again.","El país ""%1"" en la fila ""%2"" es incorrecto.",module,Magento_OfflineShipping
"The ""%1"" region or state in row number ""%2"" is incorrect. Verify the region or state and try again.","La provincia ""%1"" en la fila ""%2"" es incorrecta.",module,Magento_OfflineShipping
"Please correct %1 ""%2"" in the Row #%3.","Por favor corregí %1 ""%2"" en la fila #%3.",module,Magento_OfflineShipping
"The ""%1"" shipping price in row number ""%2"" is incorrect. Verify the shipping price and try again.","El precio de envío ""%1"" en la fila ""%2"" es incorrecto.",module,Magento_OfflineShipping
"Duplicate Row #%1 (duplicates row #%2)","Fila duplicada #%1 (duplica a la #%2)",module,Magento_OfflineShipping
"The Table Rates File Format is incorrect. Verify the format and try again.","El formato del archivo es incorrecto.",module,Magento_OfflineShipping
No,No,module,Magento_OfflineShipping
"For matching items only","Solo para productos que coincidan",module,Magento_OfflineShipping
"For shipment with matching items","Para envío con productos que coincidan",module,Magento_OfflineShipping
"Mapper %1 should implement %2","El mapeador %1 debe implementar %2",module,Magento_OpenSearch
"The search failed because of a search engine misconfiguration.","La búsqueda falló por una mala configuración del motor.",module,Magento_OpenSearch
"The order cancellation could not be confirmed.","No se pudo confirmar la cancelación del pedido.",module,Magento_OrderCancellationGraphQl
"Current user is not authorized to cancel this order","El usuario actual no está autorizado para cancelar este pedido",module,Magento_OrderCancellationGraphQl
"ConfirmCancelOrderInput is missing.","Falta ConfirmCancelOrderInput.",module,Magento_OrderCancellationGraphQl
"Required parameter ""%field"" is missing or incorrect.","El parámetro obligatorio ""%field"" falta o es incorrecto.",module,Magento_OrderCancellationGraphQl
"GuestOrderCancelInput is missing.","Falta GuestOrderCancelInput.",module,Magento_OrderCancellationGraphQl
"Please login to view the order.","Por favor iniciá sesión para ver el pedido.",module,Magento_OrderCancellationGraphQl
"We couldn't locate an order with the information provided.","No pudimos encontrar un pedido con la información dada.",module,Magento_OrderCancellationGraphQl
"Order cancellation is not enabled for requested store.","La cancelación de pedidos no está habilitada para esta tienda.",module,Magento_OrderCancellationGraphQl
"Order already closed, complete, cancelled or on hold","Pedido ya cerrado, completado, cancelado o en espera",module,Magento_OrderCancellationGraphQl
"Order with one or more items shipped cannot be cancelled","Un pedido con productos enviados no se puede cancelar",module,Magento_OrderCancellationGraphQl
"The current customer isn't authorized.","El cliente actual no está autorizado.",module,Magento_OrderCancellationGraphQl
"CancelOrderInput is missing.","Falta CancelOrderInput.",module,Magento_OrderCancellationGraphQl
"Order cancellation reason is invalid.","El motivo de cancelación es inválido.",module,Magento_OrderCancellationGraphQl
"Cancel order","Cancelar pedido",module,Magento_OrderCancellationUi
"Provide a cancellation reason:","Indicá un motivo de cancelación:",module,Magento_OrderCancellationUi
Orders,Pedidos,module,Magento_OrderCancellationUi
"Order #","Pedido #",module,Magento_OrderCancellationUi
Date,Fecha,module,Magento_OrderCancellationUi
"Order Total","Total del pedido",module,Magento_OrderCancellationUi
Status,Estado,module,Magento_OrderCancellationUi
Action,Acción,module,Magento_OrderCancellationUi
Actions,Acciones,module,Magento_OrderCancellationUi
"View Order","Ver pedido",module,Magento_OrderCancellationUi
Reorder,Pedir de nuevo,module,Magento_OrderCancellationUi
"Cancel Order","Cancelar pedido",module,Magento_OrderCancellationUi
"Print Order","Imprimir pedido",module,Magento_OrderCancellationUi
"Recent Orders","Pedidos recientes",module,Magento_OrderCancellationUi
"View All","Ver todo",module,Magento_OrderCancellationUi
"Ship To","Enviar a",module,Magento_OrderCancellationUi
"You have placed no orders.","Todavía no realizaste pedidos.",module,Magento_OrderCancellationUi
Reason,Motivo,module,Magento_OrderCancellation
"Add Reason","Agregar motivo",module,Magento_OrderCancellation
"Order %1 was cancelled","El pedido %1 fue cancelado",module,Magento_OrderCancellation
%1,%1,module,Magento_OrderCancellation
"At least one reason value is required","Se requiere al menos un motivo",module,Magento_OrderCancellation
"Email sending failed: %1","Falló el envío del email: %1",module,Magento_OrderCancellation
Cancel,Cancelar,module,Magento_PageBuilder
Close,Cerrar,module,Magento_PageBuilder
Save,Guardar,module,Magento_PageBuilder
"Are You Sure You Want to Turn Off Page Builder?","¿Estás seguro de que querés apagar Page Builder?",module,Magento_PageBuilder
button_label,etiqueta_boton,module,Magento_PageBuilder
valid_label,etiqueta_valida,module,Magento_PageBuilder
invalid_label,etiqueta_invalida,module,Magento_PageBuilder
"Product data may be lost","Se pueden perder datos de productos",module,Magento_PageBuilder
"Changing the Input Type may result in product data loss. Proceed with caution.","Cambiar el tipo de entrada puede borrar datos. Procedé con cuidado.",module,Magento_PageBuilder
"You must provide a valid <a href='%1' target='_blank'>Google Maps API key</a> to use a map.","Tenés que poner una <a href='%1' target='_blank'>Google Maps API key</a> válida para usar el mapa.",module,Magento_PageBuilder
"File validation failed.","Falló la validación del archivo.",module,Magento_PageBuilder
"Template successfully deleted.","Plantilla eliminada con éxito.",module,Magento_PageBuilder
"An error occurred while trying to delete this template.","Ocurrió un error al intentar eliminar esta plantilla.",module,Magento_PageBuilder
CMS,CMS,module,Magento_PageBuilder
Templates,Plantillas,module,Magento_PageBuilder
"Unable to upload image.","No se pudo subir la imagen.",module,Magento_PageBuilder
"Template was successfully saved.","La plantilla fue guardada con éxito.",module,Magento_PageBuilder
"A required field is missing.","Falta un campo obligatorio.",module,Magento_PageBuilder
"A template with this name already exists.","Ya existe una plantilla con este nombre.",module,Magento_PageBuilder
"Unable to get properties from image.","No se pudieron obtener las propiedades de la imagen.",module,Magento_PageBuilder
"%1 doesn't implement OptionInterface","%1 no implementa OptionInterface",module,Magento_PageBuilder
"Block with ID: %s doesn't exist","El bloque con ID: %s no existe",module,Magento_PageBuilder
"Block disabled","Bloque deshabilitado",module,Magento_PageBuilder
"Could not save the template: %1","No se pudo guardar la plantilla: %1",module,Magento_PageBuilder
"Template with id ""%1"" does not exist.","La plantilla con ID ""%1"" no existe.",module,Magento_PageBuilder
"Could not delete the Template: %1","No se pudo eliminar la plantilla: %1",module,Magento_PageBuilder
"Invalid IFRAME source provided","Se proporcionó un origen de IFRAME inválido",module,Magento_PageBuilder
Active,Activo,module,Magento_PageBuilder
